Date,Location,NewCases,NewDeaths,NewRecovered,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,Island,Time Zone
2021-11-16,Kalimantan Barat,10,1,19,41326,1058,40214,54,Kalimantan,UTC+07:00
2021-11-16,Kalimantan Selatan,3,0,0,69878,2390,67462,26,Kalimantan,UTC+08:00
2021-11-16,Kalimantan Tengah,5,0,5,45589,1428,44112,49,Kalimantan,UTC+07:00
2021-11-16,Kalimantan Timur,10,0,13,158140,5448,152615,77,Kalimantan,UTC+08:00
2021-11-16,Kalimantan Utara,1,0,0,35860,810,34972,78,Kalimantan,UTC+08:00
2021-11-16,Kepulauan Bangka Belitung,20,0,11,52158,1451,50617,90,Sumatera,UTC+07:00
2021-11-16,Kepulauan Riau,0,1,0,53868,1746,52096,26,Sumatera,UTC+07:00
2021-11-16,Lampung,5,2,6,49635,3859,45185,591,Sumatera,UTC+07:00
2021-11-16,Maluku,0,0,0,14581,261,14297,23,Maluku,UTC+09:00
2021-11-16,Maluku Utara,1,0,0,12095,303,11750,42,Maluku,UTC+09:00
2021-11-16,Nusa Tenggara Barat,0,0,2,27752,813,26850,89,Nusa Tenggara,UTC+08:00
2021-11-16,Nusa Tenggara Timur,7,0,12,63801,1334,62348,119,Nusa Tenggara,UTC+08:00
2021-11-16,Papua,3,0,0,34288,556,32042,1690,Papua,UTC+09:00
2021-11-16,Papua Barat,12,0,0,23284,357,22739,188,Papua,UTC+09:00
2021-11-16,Riau,3,0,4,128528,4108,124083,337,Sumatera,UTC+07:00
2021-11-16,Sulawesi Barat,0,0,1,12345,345,11986,14,Sulawesi,UTC+08:00
2021-11-16,Sulawesi Selatan,7,0,4,109849,2235,107472,142,Sulawesi,UTC+08:00
2021-11-16,Sulawesi Tengah,2,0,2,47095,1599,45443,53,Sulawesi,UTC+08:00
2021-11-16,Sulawesi Tenggara,0,0,0,20145,527,19571,47,Sulawesi,UTC+08:00
2021-11-16,Sulawesi Utara,3,0,6,34667,1051,33505,111,Sulawesi,UTC+08:00
2021-11-16,Sumatera Barat,2,0,2,89821,2151,87545,125,Sumatera,UTC+07:00
2021-11-16,Sumatera Selatan,5,0,3,59910,3070,56794,46,Sumatera,UTC+07:00
2021-11-16,Sumatera Utara,5,0,6,105972,2889,102923,160,Sumatera,UTC+07:00
2021-11-17,Aceh,4,0,4,38394,2066,36293,35,Sumatera,UTC+07:00
2021-11-17,Bali,17,0,11,114084,4039,109887,158,Nusa Tenggara,UTC+08:00
2021-11-17,Banten,11,0,1,132590,2686,129667,237,Jawa,UTC+07:00
2021-11-17,Bengkulu,0,0,0,23102,473,22605,24,Sumatera,UTC+07:00
2021-11-17,DKI Jakarta,130,1,172,863034,13590,848850,594,Jawa,UTC+07:00
2021-11-17,Daerah Istimewa Yogyakarta,25,2,27,156397,5262,150691,444,Jawa,UTC+07:00
2021-11-17,Gorontalo,0,0,0,11830,460,11373,-3,Sulawesi,UTC+08:00
2021-11-17,Jambi,1,0,1,29758,789,28955,14,Sumatera,UTC+07:00
2021-11-17,Jawa Barat,160,2,69,707110,14723,691160,1227,Jawa,UTC+07:00
2021-11-17,Jawa Tengah,38,4,52,485920,30189,454326,1405,Jawa,UTC+07:00
2021-11-17,Jawa Timur,43,0,35,399015,29674,369133,208,Jawa,UTC+07:00
2021-11-17,Kalimantan Barat,17,0,13,41343,1058,40227,58,Kalimantan,UTC+07:00
2021-11-17,Kalimantan Selatan,3,0,3,69881,2390,67465,26,Kalimantan,UTC+08:00
2021-11-17,Kalimantan Tengah,1,0,1,45590,1428,44113,49,Kalimantan,UTC+07:00
2021-11-17,Kalimantan Timur,7,0,8,158147,5448,152623,76,Kalimantan,UTC+08:00
2021-11-17,Kalimantan Utara,4,0,15,35864,810,34987,67,Kalimantan,UTC+08:00
2021-11-17,Kepulauan Bangka Belitung,11,1,2,52169,1452,50619,98,Sumatera,UTC+07:00
2021-11-17,Kepulauan Riau,1,0,0,53869,1746,52096,27,Sumatera,UTC+07:00
2021-11-17,Lampung,2,0,2,49637,3859,45187,591,Sumatera,UTC+07:00
2021-11-17,Maluku,0,0,1,14581,261,14298,22,Maluku,UTC+09:00
2021-11-17,Maluku Utara,0,0,1,12095,303,11751,41,Maluku,UTC+09:00
2021-11-17,Nusa Tenggara Barat,1,0,1,27753,813,26851,89,Nusa Tenggara,UTC+08:00
2021-11-17,Nusa Tenggara Timur,10,0,13,63811,1334,62361,116,Nusa Tenggara,UTC+08:00
2021-11-17,Papua,3,0,0,34291,556,32042,1693,Papua,UTC+09:00
2021-11-17,Papua Barat,7,0,4,23291,357,22743,191,Papua,UTC+09:00
2021-11-17,Riau,3,0,4,128531,4108,124087,336,Sumatera,UTC+07:00
2021-11-17,Sulawesi Barat,1,0,0,12346,345,11986,15,Sulawesi,UTC+08:00
2021-11-17,Sulawesi Selatan,2,1,10,109851,2236,107482,133,Sulawesi,UTC+08:00
2021-11-17,Sulawesi Tengah,4,0,3,47099,1599,45446,54,Sulawesi,UTC+08:00
2021-11-17,Sulawesi Tenggara,0,0,0,20145,527,19571,47,Sulawesi,UTC+08:00
2021-11-17,Sulawesi Utara,1,0,0,34668,1051,33505,112,Sulawesi,UTC+08:00
2021-11-17,Sumatera Barat,7,0,0,89828,2151,87545,132,Sumatera,UTC+07:00
2021-11-17,Sumatera Selatan,2,0,4,59912,3070,56798,44,Sumatera,UTC+07:00
2021-11-17,Sumatera Utara,5,0,13,105977,2889,102936,152,Sumatera,UTC+07:00
2021-11-18,Aceh,3,0,5,38397,2066,36298,33,Sumatera,UTC+07:00
2021-11-18,Bali,5,0,6,114089,4039,109893,157,Nusa Tenggara,UTC+08:00
2021-11-18,Banten,2,0,16,132592,2686,129683,223,Jawa,UTC+07:00
2021-11-18,Bengkulu,0,0,0,23102,473,22605,24,Sumatera,UTC+07:00
2021-11-18,DKI Jakarta,100,1,136,863134,13591,848986,557,Jawa,UTC+07:00
2021-11-18,Daerah Istimewa Yogyakarta,31,1,36,156428,5263,150727,438,Jawa,UTC+07:00
2021-11-18,Gorontalo,2,0,1,11832,460,11374,-2,Sulawesi,UTC+08:00
2021-11-18,Jambi,1,0,0,29759,789,28955,15,Sumatera,UTC+07:00
2021-11-18,Jawa Barat,56,2,61,707166,14725,691221,1220,Jawa,UTC+07:00
2021-11-18,Jawa Tengah,25,2,67,485945,30191,454393,1361,Jawa,UTC+07:00
2021-11-18,Jawa Timur,24,1,32,399039,29675,369165,199,Jawa,UTC+07:00
2021-11-18,Kalimantan Barat,14,0,14,41357,1058,40241,58,Kalimantan,UTC+07:00
2021-11-18,Kalimantan Selatan,4,0,3,69885,2390,67468,27,Kalimantan,UTC+08:00
2021-11-18,Kalimantan Tengah,3,0,3,45593,1428,44116,49,Kalimantan,UTC+07:00
2021-11-18,Kalimantan Timur,6,0,2,158153,5448,152625,80,Kalimantan,UTC+08:00
2021-11-18,Kalimantan Utara,1,0,5,35865,810,34992,63,Kalimantan,UTC+08:00
2021-11-18,Kepulauan Bangka Belitung,10,0,9,52179,1452,50628,99,Sumatera,UTC+07:00
2021-11-18,Kepulauan Riau,1,1,5,53870,1747,52101,22,Sumatera,UTC+07:00
2021-11-18,Lampung,5,0,1,49642,3859,45188,595,Sumatera,UTC+07:00
2021-11-18,Maluku,2,0,0,14583,261,14298,24,Maluku,UTC+09:00
2021-11-18,Maluku Utara,0,0,0,12095,303,11751,41,Maluku,UTC+09:00
2021-11-18,Nusa Tenggara Barat,1,0,1,27754,813,26852,89,Nusa Tenggara,UTC+08:00
2021-11-18,Nusa Tenggara Timur,59,1,9,63870,1335,62370,165,Nusa Tenggara,UTC+08:00
2021-11-18,Papua,3,0,0,34294,556,32042,1696,Papua,UTC+09:00
2021-11-18,Papua Barat,11,0,0,23302,357,22743,202,Papua,UTC+09:00
2021-11-18,Riau,2,0,5,128533,4108,124092,333,Sumatera,UTC+07:00
2021-11-18,Sulawesi Barat,2,1,0,12348,346,11986,16,Sulawesi,UTC+08:00
2021-11-18,Sulawesi Selatan,8,0,13,109859,2236,107495,128,Sulawesi,UTC+08:00
2021-11-18,Sulawesi Tengah,7,0,5,47106,1599,45451,56,Sulawesi,UTC+08:00
2021-11-18,Sulawesi Tenggara,2,0,7,20147,527,19578,42,Sulawesi,UTC+08:00
2021-11-18,Sulawesi Utara,3,0,3,34671,1051,33508,112,Sulawesi,UTC+08:00
2021-11-18,Sumatera Barat,2,0,4,89830,2151,87549,130,Sumatera,UTC+07:00
2021-11-18,Sumatera Selatan,4,0,3,59916,3070,56801,45,Sumatera,UTC+07:00
2021-11-18,Sumatera Utara,4,0,18,105981,2889,102954,138,Sumatera,UTC+07:00
2021-11-19,Aceh,3,0,5,38400,2066,36303,31,Sumatera,UTC+07:00
2021-11-19,Bali,5,0,2,114094,4039,109895,160,Nusa Tenggara,UTC+08:00
2021-11-19,Banten,5,0,14,132597,2686,129697,214,Jawa,UTC+07:00
2021-11-19,Bengkulu,0,0,0,23102,473,22605,24,Sumatera,UTC+07:00
2021-11-19,DKI Jakarta,97,2,104,863231,13593,849090,548,Jawa,UTC+07:00
2021-11-19,Daerah Istimewa Yogyakarta,16,0,24,156444,5263,150751,430,Jawa,UTC+07:00
2021-11-19,Gorontalo,0,0,0,11832,460,11374,-2,Sulawesi,UTC+08:00
2021-11-19,Jambi,1,0,0,29760,789,28955,16,Sumatera,UTC+07:00
2021-11-19,Jawa Barat,68,2,205,707234,14727,691426,1081,Jawa,UTC+07:00
2021-11-19,Jawa Tengah,34,0,33,485979,30191,454426,1362,Jawa,UTC+07:00
2021-11-19,Jawa Timur,28,1,33,399067,29676,369198,193,Jawa,UTC+07:00
2021-11-19,Kalimantan Barat,38,0,16,41395,1058,40257,80,Kalimantan,UTC+07:00
2021-11-19,Kalimantan Selatan,1,0,4,69886,2390,67472,24,Kalimantan,UTC+08:00
2021-11-19,Kalimantan Tengah,2,0,1,45595,1428,44117,50,Kalimantan,UTC+07:00
2021-11-19,Kalimantan Timur,6,0,5,158159,5448,152630,81,Kalimantan,UTC+08:00
2021-11-19,Kalimantan Utara,2,0,1,35867,810,34993,64,Kalimantan,UTC+08:00
2021-11-19,Kepulauan Bangka Belitung,8,0,7,52187,1452,50635,100,Sumatera,UTC+07:00
2021-11-19,Kepulauan Riau,0,0,4,53870,1747,52105,18,Sumatera,UTC+07:00
2021-11-19,Lampung,1,0,0,49643,3859,45188,596,Sumatera,UTC+07:00
2021-11-19,Maluku,1,0,0,14584,261,14298,25,Maluku,UTC+09:00
2021-11-19,Maluku Utara,1,0,1,12096,303,11752,41,Maluku,UTC+09:00
2021-11-19,Nusa Tenggara Barat,5,0,0,27759,813,26852,94,Nusa Tenggara,UTC+08:00
2021-11-19,Nusa Tenggara Timur,11,0,16,63881,1335,62386,160,Nusa Tenggara,UTC+08:00
2021-11-19,Papua,3,0,0,34297,556,32042,1699,Papua,UTC+09:00
2021-11-19,Papua Barat,6,0,4,23308,357,22747,204,Papua,UTC+09:00
2021-11-19,Riau,4,0,4,128537,4108,124096,333,Sumatera,UTC+07:00
2021-11-19,Sulawesi Barat,1,0,0,12349,346,11986,17,Sulawesi,UTC+08:00
2021-11-19,Sulawesi Selatan,4,0,9,109863,2236,107504,123,Sulawesi,UTC+08:00
2021-11-19,Sulawesi Tengah,4,0,3,47110,1599,45454,57,Sulawesi,UTC+08:00
2021-11-19,Sulawesi Tenggara,3,0,1,20150,527,19579,44,Sulawesi,UTC+08:00
2021-11-19,Sulawesi Utara,1,0,8,34672,1051,33516,105,Sulawesi,UTC+08:00
2021-11-19,Sumatera Barat,0,1,3,89830,2152,87552,126,Sumatera,UTC+07:00
2021-11-19,Sumatera Selatan,0,0,4,59916,3070,56805,41,Sumatera,UTC+07:00
2021-11-19,Sumatera Utara,1,0,7,105982,2889,102961,132,Sumatera,UTC+07:00
2021-11-20,Aceh,4,0,5,38404,2066,36308,30,Sumatera,UTC+07:00
2021-11-20,Bali,3,0,11,114097,4039,109906,152,Nusa Tenggara,UTC+08:00
2021-11-20,Banten,6,0,19,132603,2686,129716,201,Jawa,UTC+07:00
2021-11-20,Bengkulu,0,0,0,23102,473,22605,24,Sumatera,UTC+07:00
2021-11-20,DKI Jakarta,114,1,158,863345,13594,849248,503,Jawa,UTC+07:00
2021-11-20,Daerah Istimewa Yogyakarta,10,0,17,156454,5263,150768,423,Jawa,UTC+07:00
2021-11-20,Gorontalo,1,0,0,11833,460,11374,-1,Sulawesi,UTC+08:00
2021-11-20,Jambi,1,0,0,29761,789,28955,17,Sumatera,UTC+07:00
2021-11-20,Jawa Barat,43,0,20,707277,14727,691446,1104,Jawa,UTC+07:00
2021-11-20,Jawa Tengah,55,5,33,486034,30196,454459,1379,Jawa,UTC+07:00
2021-11-20,Jawa Timur,30,1,35,399097,29677,369233,187,Jawa,UTC+07:00
2021-11-20,Kalimantan Barat,36,1,14,41431,1059,40271,101,Kalimantan,UTC+07:00
2021-11-20,Kalimantan Selatan,1,0,0,69887,2390,67472,25,Kalimantan,UTC+08:00
2021-11-20,Kalimantan Tengah,5,0,3,45600,1428,44120,52,Kalimantan,UTC+07:00
2021-11-20,Kalimantan Timur,8,0,6,158167,5448,152636,83,Kalimantan,UTC+08:00
2021-11-20,Kalimantan Utara,1,0,0,35868,810,34993,65,Kalimantan,UTC+08:00
2021-11-20,Kepulauan Bangka Belitung,12,1,4,52199,1453,50639,107,Sumatera,UTC+07:00
2021-11-20,Kepulauan Riau,0,0,0,53870,1747,52105,18,Sumatera,UTC+07:00
2021-11-20,Lampung,7,1,9,49650,3860,45197,593,Sumatera,UTC+07:00
2021-11-20,Maluku,0,0,0,14584,261,14298,25,Maluku,UTC+09:00
2021-11-20,Maluku Utara,1,0,0,12097,303,11752,42,Maluku,UTC+09:00
2021-11-20,Nusa Tenggara Barat,1,1,6,27760,814,26858,88,Nusa Tenggara,UTC+08:00
2021-11-20,Nusa Tenggara Timur,10,3,5,63891,1338,62391,162,Nusa Tenggara,UTC+08:00
2021-11-20,Papua,4,0,0,34301,556,32042,1703,Papua,UTC+09:00
2021-11-20,Papua Barat,5,0,2,23313,357,22749,207,Papua,UTC+09:00
2021-11-20,Riau,9,0,2,128546,4108,124098,340,Sumatera,UTC+07:00
2021-11-20,Sulawesi Barat,1,0,1,12350,346,11987,17,Sulawesi,UTC+08:00
2021-11-20,Sulawesi Selatan,5,0,2,109868,2236,107506,126,Sulawesi,UTC+08:00
2021-11-20,Sulawesi Tengah,7,0,4,47117,1599,45458,60,Sulawesi,UTC+08:00
2021-11-20,Sulawesi Tenggara,0,0,0,20150,527,19579,44,Sulawesi,UTC+08:00
2021-11-20,Sulawesi Utara,6,0,5,34678,1051,33521,106,Sulawesi,UTC+08:00
2021-11-20,Sumatera Barat,1,0,5,89831,2152,87557,122,Sumatera,UTC+07:00
2021-11-20,Sumatera Selatan,2,0,4,59918,3070,56809,39,Sumatera,UTC+07:00
2021-11-20,Sumatera Utara,6,0,26,105988,2889,102987,112,Sumatera,UTC+07:00
2021-11-21,Aceh,1,0,2,38405,2066,36310,29,Sumatera,UTC+07:00
2021-11-21,Bali,6,1,12,114103,4040,109918,145,Nusa Tenggara,UTC+08:00
2021-11-21,Banten,8,0,8,132611,2686,129724,201,Jawa,UTC+07:00
2021-11-21,Bengkulu,0,0,0,23102,473,22605,24,Sumatera,UTC+07:00
2021-11-21,DKI Jakarta,111,0,120,863456,13594,849368,494,Jawa,UTC+07:00
2021-11-21,Daerah Istimewa Yogyakarta,11,0,18,156465,5263,150786,416,Jawa,UTC+07:00
2021-11-21,Gorontalo,1,0,0,11834,460,11374,0,Sulawesi,UTC+08:00
2021-11-21,Jambi,1,0,0,29762,789,28955,18,Sumatera,UTC+07:00
2021-11-21,Jawa Barat,35,2,24,707312,14729,691470,1113,Jawa,UTC+07:00
2021-11-21,Jawa Tengah,20,2,28,486054,30198,454487,1369,Jawa,UTC+07:00
2021-11-21,Jawa Timur,25,3,20,399122,29680,369253,189,Jawa,UTC+07:00
2021-11-21,Kalimantan Barat,11,0,13,41442,1059,40284,99,Kalimantan,UTC+07:00
2021-11-21,Kalimantan Selatan,0,0,2,69887,2390,67474,23,Kalimantan,UTC+08:00
2021-11-21,Kalimantan Tengah,1,1,3,45601,1429,44123,49,Kalimantan,UTC+07:00
2021-11-21,Kalimantan Timur,7,0,3,158174,5448,152639,87,Kalimantan,UTC+08:00
2021-11-21,Kalimantan Utara,0,0,0,35868,810,34993,65,Kalimantan,UTC+08:00
2021-11-21,Kepulauan Bangka Belitung,4,0,7,52203,1453,50646,104,Sumatera,UTC+07:00
2021-11-21,Kepulauan Riau,0,0,0,53870,1747,52105,18,Sumatera,UTC+07:00
2021-11-21,Lampung,8,1,33,49658,3861,45230,567,Sumatera,UTC+07:00
2021-11-21,Maluku,1,0,1,14585,261,14299,25,Maluku,UTC+09:00
2021-11-21,Maluku Utara,0,0,0,12097,303,11752,42,Maluku,UTC+09:00
2021-11-21,Nusa Tenggara Barat,1,0,2,27761,814,26860,87,Nusa Tenggara,UTC+08:00
2021-11-21,Nusa Tenggara Timur,35,0,4,63926,1338,62395,193,Nusa Tenggara,UTC+08:00
2021-11-21,Papua,1,0,0,34302,556,32042,1704,Papua,UTC+09:00
2021-11-21,Papua Barat,5,0,0,23318,357,22749,212,Papua,UTC+09:00
2021-11-21,Riau,12,1,6,128558,4109,124104,345,Sumatera,UTC+07:00
2021-11-21,Sulawesi Barat,0,0,5,12350,346,11992,12,Sulawesi,UTC+08:00
2021-11-21,Sulawesi Selatan,3,0,5,109871,2236,107511,124,Sulawesi,UTC+08:00
2021-11-21,Sulawesi Tengah,1,0,9,47118,1599,45467,52,Sulawesi,UTC+08:00
2021-11-21,Sulawesi Tenggara,2,0,0,20152,527,19579,46,Sulawesi,UTC+08:00
2021-11-21,Sulawesi Utara,2,0,1,34680,1051,33522,107,Sulawesi,UTC+08:00
2021-11-21,Sumatera Barat,0,0,6,89831,2152,87563,116,Sumatera,UTC+07:00
2021-11-21,Sumatera Selatan,0,0,5,59918,3070,56814,34,Sumatera,UTC+07:00
2021-11-21,Sumatera Utara,2,0,5,105990,2889,102992,109,Sumatera,UTC+07:00
2021-11-22,Aceh,1,0,2,38406,2066,36312,28,Sumatera,UTC+07:00
2021-11-22,Bali,5,0,13,114108,4040,109931,137,Nusa Tenggara,UTC+08:00
2021-11-22,Banten,3,0,4,132614,2686,129728,200,Jawa,UTC+07:00
2021-11-22,Bengkulu,0,0,0,23102,473,22605,24,Sumatera,UTC+07:00
2021-11-22,DKI Jakarta,26,0,51,863482,13594,849419,469,Jawa,UTC+07:00
2021-11-22,Daerah Istimewa Yogyakarta,12,0,14,156477,5263,150800,414,Jawa,UTC+07:00
2021-11-22,Jambi,2,0,1,29764,789,28956,19,Sumatera,UTC+07:00
2021-11-22,Jawa Barat,31,0,82,707343,14729,691552,1062,Jawa,UTC+07:00
2021-11-22,Jawa Tengah,14,0,49,486068,30198,454536,1334,Jawa,UTC+07:00
2021-11-22,Jawa Timur,21,4,31,399143,29684,369284,175,Jawa,UTC+07:00
2021-11-22,Kalimantan Barat,5,0,18,41447,1059,40302,86,Kalimantan,UTC+07:00
2021-11-22,Kalimantan Selatan,1,0,3,69888,2390,67477,21,Kalimantan,UTC+08:00
2021-11-22,Kalimantan Tengah,1,0,1,45602,1429,44124,49,Kalimantan,UTC+07:00
2021-11-22,Kalimantan Timur,9,0,15,158183,5448,152654,81,Kalimantan,UTC+08:00
2021-11-22,Kalimantan Utara,0,0,2,35868,810,34995,63,Kalimantan,UTC+08:00
2021-11-22,Kepulauan Bangka Belitung,7,0,10,52210,1453,50656,101,Sumatera,UTC+07:00
2021-11-22,Kepulauan Riau,2,0,2,53872,1747,52107,18,Sumatera,UTC+07:00
2021-11-22,Lampung,1,0,3,49659,3861,45233,565,Sumatera,UTC+07:00
2021-11-22,Maluku,0,0,1,14585,261,14300,24,Maluku,UTC+09:00
2021-11-22,Maluku Utara,0,0,0,12097,303,11752,42,Maluku,UTC+09:00
2021-11-22,Nusa Tenggara Barat,5,0,4,27766,814,26864,88,Nusa Tenggara,UTC+08:00
2021-11-22,Nusa Tenggara Timur,11,0,6,63937,1338,62401,198,Nusa Tenggara,UTC+08:00
2021-11-22,Papua,2,0,0,34304,556,32042,1706,Papua,UTC+09:00
2021-11-22,Papua Barat,4,0,3,23322,357,22752,213,Papua,UTC+09:00
2021-11-22,Riau,10,0,1,128568,4109,124105,354,Sumatera,UTC+07:00
2021-11-22,Sulawesi Barat,0,0,1,12350,346,11993,11,Sulawesi,UTC+08:00
2021-11-22,Sulawesi Selatan,6,0,9,109877,2236,107520,121,Sulawesi,UTC+08:00
2021-11-22,Sulawesi Tengah,2,0,2,47120,1599,45469,52,Sulawesi,UTC+08:00
2021-11-22,Sulawesi Tenggara,0,0,0,20152,527,19579,46,Sulawesi,UTC+08:00
2021-11-22,Sulawesi Utara,3,0,5,34683,1051,33527,105,Sulawesi,UTC+08:00
2021-11-22,Sumatera Barat,0,0,4,89831,2152,87567,112,Sumatera,UTC+07:00
2021-11-22,Sumatera Selatan,0,0,1,59918,3070,56815,33,Sumatera,UTC+07:00
2021-11-22,Sumatera Utara,1,0,15,105991,2889,103007,95,Sumatera,UTC+07:00
2021-11-23,Aceh,1,0,3,38407,2066,36315,26,Sumatera,UTC+07:00
2021-11-23,Bali,12,0,13,114120,4040,109944,136,Nusa Tenggara,UTC+08:00
2021-11-23,Banten,8,1,4,132622,2687,129732,203,Jawa,UTC+07:00
2021-11-23,Bengkulu,0,0,0,23102,473,22605,24,Sumatera,UTC+07:00
2021-11-23,DKI Jakarta,69,0,43,863551,13594,849462,495,Jawa,UTC+07:00
2021-11-23,Daerah Istimewa Yogyakarta,15,0,22,156492,5263,150822,407,Jawa,UTC+07:00
2021-11-23,Jambi,0,0,2,29764,789,28958,17,Sumatera,UTC+07:00
2021-11-23,Jawa Barat,58,0,164,707401,14729,691716,956,Jawa,UTC+07:00
2021-11-23,Jawa Tengah,40,3,50,486108,30201,454586,1321,Jawa,UTC+07:00
2021-11-23,Jawa Timur,45,1,51,399188,29685,369335,168,Jawa,UTC+07:00
2021-11-23,Kalimantan Barat,28,0,16,41475,1059,40318,98,Kalimantan,UTC+07:00
2021-11-23,Kalimantan Selatan,0,0,0,69888,2390,67477,21,Kalimantan,UTC+08:00
2021-11-23,Kalimantan Tengah,4,0,2,45606,1429,44126,51,Kalimantan,UTC+07:00
2021-11-23,Kalimantan Timur,7,0,6,158190,5448,152660,82,Kalimantan,UTC+08:00
2021-11-23,Kalimantan Utara,0,0,8,35868,810,35003,55,Kalimantan,UTC+08:00
2021-11-23,Kepulauan Bangka Belitung,6,0,6,52216,1453,50662,101,Sumatera,UTC+07:00
2021-11-23,Kepulauan Riau,0,1,4,53872,1748,52111,13,Sumatera,UTC+07:00
2021-11-23,Lampung,5,1,2,49664,3862,45235,567,Sumatera,UTC+07:00
2021-11-23,Maluku,0,0,7,14585,261,14307,17,Maluku,UTC+09:00
2021-11-23,Maluku Utara,0,0,1,12097,303,11753,41,Maluku,UTC+09:00
2021-11-23,Nusa Tenggara Barat,1,0,1,27767,814,26865,88,Nusa Tenggara,UTC+08:00
2021-11-23,Nusa Tenggara Timur,19,0,7,63956,1338,62408,210,Nusa Tenggara,UTC+08:00
2021-11-23,Papua,7,0,0,34311,556,32042,1713,Papua,UTC+09:00
2021-11-23,Papua Barat,5,0,4,23327,357,22756,214,Papua,UTC+09:00
2021-11-23,Riau,37,0,3,128605,4109,124108,388,Sumatera,UTC+07:00
2021-11-23,Sulawesi Barat,0,0,3,12350,346,11996,8,Sulawesi,UTC+08:00
2021-11-23,Sulawesi Selatan,5,0,3,109882,2236,107523,123,Sulawesi,UTC+08:00
2021-11-23,Sulawesi Tengah,2,2,9,47122,1601,45478,43,Sulawesi,UTC+08:00
2021-11-23,Sulawesi Tenggara,3,0,0,20155,527,19579,49,Sulawesi,UTC+08:00
